Result Time,Granularity Period,Object Name,Reliability,"AMR TRAFFIC VOLUME","PS TRAFFIC VOLUME"
,Minutes,,,MB,MB
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=BELISARIO2, CellID=40632",Reliable,0.365,0.004
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=BELISARIO1, CellID=40631",Reliable,0.174,0.016
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=PARQUE_INGLES3, CellID=41673",Reliable,0.357,0.022
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=PARQUE_INGLES2, CellID=41672",Reliable,4.047,0.012
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=PARQUE_INGLES1, CellID=41671",Reliable,0.19,0.001
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=AMAZONAS3, CellID=40803",Reliable,0.162,0.011
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=AMAZONAS2, CellID=40802",Reliable,0,0.001
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=AMAZONAS1, CellID=40801",Reliable,0.183,0
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=PUERTO_BAQUERIZO9, CellID=49219",Reliable,0.427,0.009
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=PUERTO_BAQUERIZO8, CellID=49218",Reliable,4.298,0.01
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=PUERTO_BAQUERIZO7, CellID=49217",Reliable,0.188,0.038
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=EL_INCA3, CellID=41183",Reliable,0.441,0.007
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=EL_INCA2, CellID=41182",Reliable,0,0
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=EL_INCA1, CellID=41181",Reliable,0.847,0.003
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=IBARRA_COOP_CHOFERES3, CellID=47163",Reliable,0.596,0.01
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=IBARRA_COOP_CHOFERES2, CellID=47162",Reliable,3.761,0.036
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=IBARRA_COOP_CHOFERES1, CellID=47161",Reliable,1.25,0.021
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=FLORIDA3, CellID=41263",Reliable,0.051,0.002
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=FLORIDA2, CellID=41262",Reliable,0.395,0
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=FLORIDA1, CellID=41261",Reliable,0.352,0.015
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=CALDERON_QUIFATEX3, CellID=40873",Reliable,3.233,0.013
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=CALDERON_QUIFATEX2, CellID=40872",Reliable,1.776,0.011
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=CALDERON_QUIFATEX1, CellID=40871",Reliable,0,0.006
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=CARAPUNGO3, CellID=40903",Reliable,0.693,0.007
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=CARAPUNGO2, CellID=40902",Reliable,0.246,0.004
2026-01-25 15:30,30,"RNC41/BSC6900UCell:Label=CARAPUNGO1, CellID=40901",Reliable,2.928,0.011
